财务数据日期,公告类型,公告日期,审计意见,总资产,总负债,净资产,资产负债率,交易性金融资产,衍生金融资产,债权投资,其他债权投资,其他权益工具投资,其他非流动金融资产,其他流动资产,金融资产总额,总股本,每股净资产,合并报表未分配利润,母公司报表未分配利润,营业收入,净利润,每股净利润,母公司报表净利润,经营活动现金流量净额,投资活动现金流量净额,筹资活动现金流量净额,现金及现金等价物净增加额,净资产增长率,净利润增长率,资产负债率变化,金融资产增长率,日期,是否实施现金分红,是否实施股票股利,是否公积金转增股本,相关股东前三个月内存在减持情形,相关股东后三个月存在减持计划,现金分红金额,送股比例,转增比例,是否进行权益分派,权益分派方案文本,公司简称
2021-06-30,半年报,2021-08-27,无保留意见,855697346.3145686,665373117.7734829,190324228.54108575,0.7775799710484093,108157561.81864768,1171854.7671038574,31757411.643398326,706.1896528484577,1.043712681204996e-06,22455753.01744381,415057.43090809626,161754677.7102146,40000000,4.758105713527144,-4637092.18958843,-2989964.2597856773,5321278.000210244,1591867.9893530533,0.03979669973382633,1423486.0904159923,-109852297.2574595,27618178.964707192,367773245.6304109,285539127.3376586,0.05125275167811609,0.21763929677565627,0.07379213617601528,-0.035007250930222465,2021-10-04,False,False,False,False,False,0.0,0,0,False,[],骁珵医药
2021-09-30,季报,2021-10-27,无保留意见,1003589866.5115789,791684448.789505,211905417.72207388,0.7888525733538492,139783286.84290847,1388010.565416107,42682716.10813212,906.2557184365086,1.3145710219117512e-06,28031868.32594234,512529.63873104076,201415683.07940924,40000000,5.297635443051847,2389998.3376183556,2946315.0305004623,16698732.289154949,10038700.753152553,0.25096751882881385,8480398.986123057,-36727994.289962105,33931352.850589566,405384974.0496069,402588332.6102344,0.11339170712219308,0.4543294287931005,0.011272602305439808,-0.05685632781992677,2021-12-13,True,False,False,True,True,8298089.716671258,0,0,True,['结合前述财务报表列报项目的具体情况说明现金分红方案确定的依据及未来增强投资者回报的规划'],骁珵医药
2021-12-31,年报,2022-03-30,无保留意见,1530851272.6750696,1284643845.072877,246207427.60219255,0.8391695966833146,184833202.01422948,2358595.198160586,55726235.51143059,1227.7412695835726,1.849261936833304e-06,39218760.08922299,726923.9942498858,289191097.6199741,40000000,6.155185690054814,19291490.39777113,18374697.31593213,39455023.98240239,24144988.657361113,0.6036247164340278,22040546.12204524,-257475692.61060715,48614954.18838389,656624650.4635147,447763912.0412914,0.16187415238768318,0.521707312529203,0.05031702332946542,-0.06564517619205865,2022-04-24,True,False,False,True,True,23349921.205454674,0,0,True,['留存未分配利润的预计用途以及收益情况'],骁珵医药
2022-03-31,季报,2022-04-30,无保留意见,1638813143.3642092,1341378638.7185285,297434504.6456808,0.8185061513266256,217428212.56293622,2653946.886246363,66211039.75990597,1414.6773786576678,2.1932529556521793e-06,47448981.45549262,769423.1013775355,327723045.9981971,40000000,7.435862616142019,27716838.648005698,25778543.2198565,22701569.927803814,12036211.786049377,0.30090529465123445,10576922.719891956,-25016588.260936204,49483918.433988206,659609819.4791074,684077149.6521593,0.2080647100795753,-0.29429530220918876,-0.02066344535668883,0.010530302324571765,2022-05-22,False,False,False,False,True,0.0,0,0,False,[],骁珵医药
2022-06-30,半年报,2022-08-27,无保留意见,1534349632.6776333,1215232082.8760345,319117549.80159867,0.7920177103019874,173416406.2318052,2181977.595836331,57177334.64072737,1033.8396189165528,1.8026561792076002e-06,36299366.61100546,700118.3813713919,271672771.2685893,40000000,7.977938745039967,50476694.61648786,44732446.73648265,116514332.5937609,32514079.954974517,0.8128519988743629,27077005.023751643,-271984609.86720705,52959795.132311255,655391385.1384178,436366570.403522,0.07290023456339681,0.7052527485270599,-0.026488441024638314,0.18612298386312007,2022-09-20,False,True,False,True,False,0.0,2,0,True,"['公司为增强投资者回报水平拟采取的措施', '是否影响偿债能力、过去十二个月内是否使用过募集资金补充流动资金以及未来十二个月内是否计划使用募集资金补充流动资金等内容', '结合所处行业特点、发展阶段和自身经营模式、盈利水平、偿债能力、资金需求等因素，未进行现金分红或现金分红水平较低原因的说明', '上市公司控股子公司向母公司实施利润分配的情况']",骁珵医药
2022-09-30,季报,2022-10-27,保留意见,1759647342.7421267,1422874550.5529716,336772792.1891551,0.8086134738428048,235046322.14820224,2599378.0822417764,71740862.68051128,1625.5130620364118,2.0782991033801695e-06,51604303.76915774,923866.0662925225,365775778.75828874,40000000,8.419319804728877,70954044.40786332,63732779.68738851,52800550.63179875,29253356.84482208,0.731333921120552,27143332.78700837,-335786842.2222472,54758835.99480213,804987697.6741202,523959691.4466751,0.055325200380026245,-0.06585446226846106,0.016595763540817467,0.09131263475325839,2022-11-11,True,False,True,False,False,13395768.547975196,0,2,True,"['是否影响偿债能力、过去十二个月内是否使用过募集资金补充流动资金以及未来十二个月内是否计划使用募集资金补充流动资金等内容', '根据公司盈利能力、融资能力及其成本、偿债能力及现金流等情况披露现金分红方案的合理性，是否导致公司营运资金不足或者影响公司正常生产经营', '公司为增强投资者回报水平拟采取的措施', '留存未分配利润的预计用途以及收益情况']",骁珵医药
2022-12-31,年报,2023-03-30,无保留意见,1622859034.866666,1312553948.9870257,310305085.8796404,0.808791103100871,199252370.3867808,2237860.072379283,62912676.41036183,1362.9445883153605,1.842127879016543e-06,40982882.82207045,728616.818914279,305088938.4404175,40000000,7.75762714699101,113372767.41304947,102022600.58223811,0.0,60598175.72169453,1.5149543930423632,54699744.135499425,-188108508.33190015,56605974.09427775,682554429.9465799,551051895.7089576,-0.0785921752688639,0.6776766274939326,0.00017762925806613005,-0.07800771056534292,2023-05-10,False,False,False,False,False,0.0,0,0,False,[],骁珵医药
2023-03-31,季报,2023-04-30,无保留意见,1527248329.2812824,1185874703.6410027,341373625.64027977,0.7764779839039477,183887558.01699525,2309695.525815149,57884588.08975807,1337.2370728521068,1.8493661867201931e-06,39527935.57809861,683465.8413384411,284746576.5622388,40000000,8.534340641006994,174407325.57274318,155751918.6589152,100208885.40995367,87192225.9424196,2.17980564856049,76756168.68096729,-114888524.67024262,45796167.37489471,634551619.4919393,565459262.1965914,0.1001225605844247,0.34271488953689455,-0.032313119196923284,-0.0798519366405468,2023-06-24,False,True,False,False,True,0.0,3,0,True,"['结合所处行业特点、发展阶段和自身经营模式、盈利水平、偿债能力、资金需求等因素，未进行现金分红或现金分红水平较低原因的说明', '公司在相应期间是否按照中国证券监督管理委员会相关规定为中小股东参与现金分红决策提供了便利', '是否影响偿债能力、过去十二个月内是否使用过募集资金补充流动资金以及未来十二个月内是否计划使用募集资金补充流动资金等内容', '充分披露高送转的主要考虑及其合理性且送转股后每股收益不低于0.5元']",骁珵医药
2023-06-30,半年报,2023-08-27,保留意见,1607416933.1866684,1242066295.9273093,365350637.259359,0.772709475857605,192529045.53345236,2274244.379904134,58149188.21885207,1327.7863663744033,1.8930168060369045e-06,43601480.45871237,716800.9692539765,307542965.5234135,40000000,9.133765931483975,231487423.50431842,209308163.50902873,194087920.98529774,81542997.04510745,2.038574926127686,76508921.21444793,-271402482.7564281,57244549.86404617,636500424.5394489,422342491.6470669,0.0702368601971168,-0.054219293677765505,-0.0037685080463427095,-0.01615712047576361,2023-10-14,False,False,False,False,False,0.0,0,0,False,[],骁珵医药
2023-09-30,季报,2023-10-27,无保留意见,1798860535.618774,1432427113.242992,366433422.3757819,0.7962969251255847,258516053.8213496,2833694.0209667757,76113532.70317674,1785.6975730913,2.335574158571163e-06,52793923.73653147,866056.255055391,378584026.87445694,40000000,9.160835559394547,288657186.1251943,261840694.54430667,238757722.4291937,81671089.4583942,2.041777236459855,75046472.9075399,-38199528.87516896,57070509.352897935,771130388.8262084,790001369.3039373,0.0029636874990700665,0.0012998631777771663,0.023587449267979756,-0.021988906772805593,2023-11-18,True,True,False,False,False,14955962.066033155,4,0,True,['结合前述财务报表列报项目的具体情况说明现金分红方案确定的依据及未来增强投资者回报的规划'],骁珵医药
2023-12-31,年报,2024-03-30,无保留意见,1564790055.6089127,1143810629.1702967,420979426.43861604,0.7309674707289735,201135949.55611253,2210135.9001324754,54697097.59268295,1312.456786421591,1.7268879358088554e-06,44473111.01629558,721738.8690804902,301552723.1526105,40000000,10.5244856609654,327032576.16457427,297844021.97106373,58595547.46460231,54821985.77054271,1.3705496442635678,51433324.895367295,-132432817.40468173,51759158.57868251,687583073.7665701,606909414.9405708,0.14885651998986218,-0.2721070967719751,-0.06532945439661127,0.02598385842629674,2024-04-25,False,False,False,False,False,0.0,0,0,False,[],骁珵医药
2024-03-31,季报,2024-04-30,无保留意见,1929644657.8278775,1520994437.6693451,408650220.15853244,0.7882251436808405,252381100.2753225,2783080.5910609397,66402315.90686366,1613.5401030021828,2.2426059349927286e-06,50484009.040530875,880155.8596578253,365674576.671773,40000000,10.21625550396331,339869509.8354205,309005684.51793027,48032458.94203774,18338476.672637522,0.45846191681593806,15945232.209809303,-346042262.5641789,63326919.093832016,875740650.0674576,593025306.5971107,-0.029286956810183618,-0.5079713225204175,0.05725767295186708,0.08879558459879763,2024-05-17,False,False,False,False,False,0.0,0,0,False,[],骁珵医药
2024-06-30,半年报,2024-08-27,保留意见,1575831515.3868668,1154373431.8574197,421458083.5294471,0.732548765896474,188024995.58759862,2292297.409194087,59457010.936101906,1195.4967083244128,1.7745130752393012e-06,42499871.0871601,739002.9919287995,279628440.40459454,40000000,10.536452088236176,345111088.4576156,313986717.08737195,9360769.523763321,7487969.460278701,0.18719923650696751,7115760.813488144,-59989260.668255225,49432950.00796601,700408135.1513371,689851824.491048,0.03134187316954319,-0.3070451313698061,-0.055676377784366536,0.05960103679993316,2024-09-14,False,False,True,True,False,0.0,0,4,True,['是否影响偿债能力、过去十二个月内是否使用过募集资金补充流动资金以及未来十二个月内是否计划使用募集资金补充流动资金等内容'],骁珵医药
2024-09-30,季报,2024-10-27,无保留意见,1920591585.8339932,1439341815.2997253,481249770.5342679,0.7494262840242054,237269592.91114873,3092097.976346223,73188982.85902016,1860.0609493367024,2.3518839392869453e-06,46921935.399369344,987833.291123336,383130619.7838108,40000000,12.031244263356697,347883689.6461406,316535107.5813774,12689741.714006392,3960858.840749953,0.09902147101874882,3640557.8485792475,-259454371.10702953,61938149.99377112,849051579.0450631,651535357.9318047,0.14186864445475314,-0.14403442577180542,0.01687751812773135,0.11244109322759709,2024-11-23,True,True,False,False,True,1718877.3281531713,4,0,True,['公司为增强投资者回报水平拟采取的措施'],骁珵医药
2024-12-31,年报,2025-03-30,无保留意见,2356487234.8004627,1925433676.7651598,431053558.03530276,0.8170779150977228,274957959.96959174,3255484.9716503173,83260101.86517218,1957.8131631486722,2.792337510889737e-06,63045007.023149505,972712.7831901059,417586474.29650927,40000000,10.776338950882568,349870157.3732755,318329591.23110056,10077893.311339311,2837811.038764231,0.07094527596910577,2563548.071033115,-70637934.82733962,80489925.86771223,993888539.8533306,1003740530.8937032,-0.10430386791299444,-0.05357832951970498,0.06765163107351731,0.1682676515153992,2025-04-18,False,False,False,False,False,0.0,0,0,False,[],骁珵医药
2018-03-31,季报,2018-04-30,非标准无保留意见,263857245.6449142,98118236.30603437,165739009.33887985,0.37186106474436914,6.491831534529595,225831.3181579513,12824789.345863068,2536554.4263428384,3.086019951721412e-15,35938390.545242555,11072778.608732598,63032568.46930335,40000000,4.143475233471996,3872377.408990642,3363522.892776016,3923790.908192953,5531967.727129489,0.13829919317823722,4805032.7039657375,-7831789.173366008,11119819.204481628,-2014503.5838753602,1273526.4472402593,-0.07922772589511194,0.25177598484052727,0.07186106474436915,-0.040847549877175225,,False,False,False,False,False,0.0,0,0,False,[],蔚琰农业
2018-06-30,半年报,2018-08-27,无保留意见,295058259.03936493,129985291.06454368,165072967.97482127,0.44054110360354903,6.801267567069617,252930.84384989445,15239145.117539458,2732494.3330146708,3.574593058001412e-15,39907906.07380997,11616008.993942725,68986839.37815292,40000000,4.126824199370532,21769887.673008837,19313465.471500512,33549369.132198863,25567871.805740282,0.639196795143507,22785632.25532071,-48328136.42511744,13636518.493210698,-2535134.1884117387,-37226752.12031849,-0.00401861557345714,0.8892212309751657,0.0686800388591799,-0.11283064919803658,,False,False,False,False,False,0.0,0,0,False,[],蔚琰农业
2018-09-30,季报,2018-10-27,无保留意见,231669124.5161573,88063532.19972903,143605592.31642827,0.3801263218983124,5.2077800911644205,243558.03878449454,12255785.265899522,2591088.8659201865,3.1549352856453206e-15,32967624.652985148,10554627.79122199,59792203.52243758,40000000,3.590139807910707,38888074.69260829,33767937.0461677,102431068.91107444,24454552.885142073,0.6113638221285518,20649245.10666741,-5285480.159429777,9409654.069224386,-2005490.7812130875,2118683.1285815206,-0.13004779596419103,-0.02615397184239946,-0.06041478170523664,0.013868186036822461,,False,False,False,False,False,0.0,0,0,False,[],蔚琰农业
2018-12-31,年报,2019-03-30,非标准无保留意见,208640863.92247283,63171291.254071005,145469572.66840184,0.3027752572839437,5.653364123497692,207676.08359534436,11956063.42921461,2520593.5846860614,2.8437720929405205e-15,33563500.40014773,9517132.284143444,57395649.70554297,40000000,3.636739316710046,63532724.05014954,56553254.83338955,151880722.68336967,35206641.93934465,0.8801660484836163,32550453.981745508,-36643564.30227863,9515591.629425637,-1716813.6210922215,-28844786.293945216,0.012979859084222682,0.25937052279862577,-0.07735106461436866,0.0770494459122461,,False,False,False,False,False,0.0,0,0,False,[],蔚琰农业
2019-03-31,季报,2019-04-30,无保留意见,248046287.45454964,90640243.76505664,157406043.689493,0.3654166514452064,5.723679546710534,241184.3133542666,13680385.743342979,2729014.3289514896,3.556161237444321e-15,35518330.64914159,10515761.024680251,64330321.409715444,40000000,3.935151092237325,73647480.11005026,65770028.25300789,0.0,14449651.514143903,0.36124128785359755,13166819.170883348,-29020105.759306993,10195144.095820596,-2194672.9073544997,-21019634.5708409,0.08205476102071443,-0.39759290492801447,0.06264139416126266,0.05892944462538075,,False,False,False,False,False,0.0,0,0,False,[],蔚琰农业
